,-0.75V,-1.0V,-1.25V,-1.5V,-1.75V,-2.0V,-2.1V,-2.2V,-2.3V,-2.4V,-2.5V,-2.6V,-2.7V,-2.8V,3.1V,3.2V,3.3V,3.4V,3.5V,3.6V,3.7V,3.8V,3.9V,4.0V,4.1V,4.2V,4.3V,4.4V,4.5V,4.6V
1410,,,,,,,,,,,,,,,,,,,,,,,5.49565755E-7,--,--,--,--,--,--,--
1411,,,,,,,,,,,,,,,,,,,,,,,5.48848789E-7,--,--,--,--,--,--,--
1412,,,,,,,,,,,,,,,,,,,,,,,5.47307025E-7,--,--,--,--,--,--,--
1413,,,,,,,,,,,,,,,,,,,,,,,5.50232471E-7,--,--,--,--,--,--,--
1414,,,,,,,,,,,,,,,,,,,,,,,5.50753498E-7,--,--,--,--,--,--,--
1415,,,,,,,,,,,,,,,,,,,,,,,5.47747959E-7,--,--,--,--,--,--,--
1416,,,,,,,,,,,,,,,,,,,,,,,5.55127485E-7,--,--,--,--,--,--,--
1417,,,,,,,,,,,,,,,,,,,,,,,5.52931283E-7,--,--,--,--,--,--,--
1418,,,,,,,,,,,,,,,,,,,,,,,5.50422556E-7,--,--,--,--,--,--,--
1419,,,,,,,,,,,,,,,,,,,,,,,5.36264679E-7,--,--,--,--,--,--,--
1420,,,,,,,,,,,,,,,,,,,,,,,5.37483857E-7,--,--,--,--,--,--,--
1421,,,,,,,,,,,,,,,,,,,,,,,5.37806557E-7,--,--,--,--,--,--,--
1422,,,,,,,,,,,,,,,,,,,,,,,5.35620984E-7,--,--,--,--,--,--,--
1423,,,,,,,,,,,,,,,,,,,,,,,5.41181805E-7,--,--,--,--,--,--,--
1424,,,,,,,,,,,,,,,,,,,,,,,5.37849303E-7,--,--,--,--,--,--,--
1425,,,,,,,,,,,,,,,,,,,,,,,5.28768112E-7,--,--,--,--,--,--,--
1426,,,,,,,,,,,,,,,,,,,,,,,5.33614298E-7,--,--,--,--,--,--,--
1427,,,,,,,,,,,,,,,,,,,,,,,5.32981119E-7,--,--,--,--,--,--,--
1428,,,,,,,,,,,,,,,,,,,,,,,5.40645942E-7,--,--,--,--,--,--,--
1429,,,,,,,,,,,,,,,,,,,,,,,5.40126507E-7,--,--,--,--,--,--,--
1430,,,,,,,,,,,,,,,,,,,,,,,5.365128E-7,--,--,--,--,--,--,--
1431,,,,,,,,,,,,,,,,,,,,,,,5.39937901E-7,--,--,--,--,--,--,--
1432,,,,,,,,,,,,,,,,,,,,,,,5.27471911E-7,--,--,--,--,--,--,--
1433,,,,,,,,,,,,,,,,,,,,,,,5.25740063E-7,--,--,--,--,--,--,--
1434,,,,,,,,,,,,,,,,,,,,,,,5.30421914E-7,--,--,--,--,--,--,--
1435,,,,,,,,,,,,,,,,,,,,,,,5.30804471E-7,--,--,--,--,--,--,--
1436,,,,,,,,,,,,,,,,,,,,,,,5.36151106E-7,--,--,--,--,--,--,--
1437,,,,,,,,,,,,,,,,,,,,,,,5.30806801E-7,--,--,--,--,--,--,--
1438,,,,,,,,,,,,,,,,,,,,,,,5.31587034E-7,--,--,--,--,--,--,--
1439,,,,,,,,,,,,,,,,,,,,,,,5.27925124E-7,--,--,--,--,--,--,--
1440,,,,,,,,,,,,,,,,,,,,,,,5.29650777E-7,--,--,--,--,--,--,--
1441,,,,,,,,,,,,,,,,,,,,,,,5.38035351E-7,--,--,--,--,--,--,--
1442,,,,,,,,,,,,,,,,,,,,,,,5.36851985E-7,--,--,--,--,--,--,--
1443,,,,,,,,,,,,,,,,,,,,,,,5.346987E-7,--,--,--,--,--,--,--
1444,,,,,,,,,,,,,,,,,,,,,,,5.35546462E-7,--,--,--,--,--,--,--
1445,,,,,,,,,,,,,,,,,,,,,,,5.33629986E-7,--,--,--,--,--,--,--
1446,,,,,,,,,,,,,,,,,,,,,,,5.38845427E-7,--,--,--,--,--,--,--
1447,,,,,,,,,,,,,,,,,,,,,,,5.38100551E-7,--,--,--,--,--,--,--
1448,,,,,,,,,,,,,,,,,,,,,,,5.341318E-7,--,--,--,--,--,--,--
1449,,,,,,,,,,,,,,,,,,,,,,,5.44046998E-7,--,--,--,--,--,--,--
1450,,,,,,,,,,,,,,,,,,,,,,,5.3597563E-7,--,--,--,--,--,--,--
1451,,,,,,,,,,,,,,,,,,,,,,,,5.44880038E-7,--,--,--,--,--,--
1452,,,,,,,,,,,,,,,,,,,,,,,,5.38025461E-7,--,--,--,--,--,--
1453,,,,,,,,,,,,,,,,,,,,,,,,5.36688901E-7,--,--,--,--,--,--
1454,,,,,,,,,,,,,,,,,,,,,,,,5.31774276E-7,--,--,--,--,--,--
1455,,,,,,,,,,,,,,,,,,,,,,,,5.31484886E-7,--,--,--,--,--,--
1456,,,,,,,,,,,,,,,,,,,,,,,,5.28758449E-7,--,--,--,--,--,--
1457,,,,,,,,,,,,,,,,,,,,,,,,5.28727753E-7,--,--,--,--,--,--
1458,,,,,,,,,,,,,,,,,,,,,,,,5.24956988E-7,--,--,--,--,--,--
1459,,,,,,,,,,,,,,,,,,,,,,,,5.19184823E-7,--,--,--,--,--,--
1460,,,,,,,,,,,,,,,,,,,,,,,,5.2386946E-7,--,--,--,--,--,--
1461,,,,,,,,,,,,,,,,,,,,,,,,5.18403738E-7,--,--,--,--,--,--
1462,,,,,,,,,,,,,,,,,,,,,,,,5.23374467E-7,--,--,--,--,--,--
1463,,,,,,,,,,,,,,,,,,,,,,,,5.22760956E-7,--,--,--,--,--,--
1464,,,,,,,,,,,,,,,,,,,,,,,,5.11988617E-7,--,--,--,--,--,--
1465,,,,,,,,,,,,,,,,,,,,,,,,5.08698463E-7,--,--,--,--,--,--
1466,,,,,,,,,,,,,,,,,,,,,,,,5.06383628E-7,--,--,--,--,--,--
1467,,,,,,,,,,,,,,,,,,,,,,,,5.06158131E-7,--,--,--,--,--,--
1468,,,,,,,,,,,,,,,,,,,,,,,,5.08250707E-7,--,--,--,--,--,--
1469,,,,,,,,,,,,,,,,,,,,,,,,4.95422455E-7,--,--,--,--,--,--
1470,,,,,,,,,,,,,,,,,,,,,,,,4.96067798E-7,--,--,--,--,--,--
1471,,,,,,,,,,,,,,,,,,,,,,,,4.93839082E-7,--,--,--,--,--,--
1472,,,,,,,,,,,,,,,,,,,,,,,,4.87869272E-7,--,--,--,--,--,--
1473,,,,,,,,,,,,,,,,,,,,,,,,4.90269144E-7,--,--,--,--,--,--
1474,,,,,,,,,,,,,,,,,,,,,,,,4.9658928E-7,--,--,--,--,--,--
1475,,,,,,,,,,,,,,,,,,,,,,,,4.96724056E-7,--,--,--,--,--,--
1476,,,,,,,,,,,,,,,,,,,,,,,,4.88254841E-7,--,--,--,--,--,--
1477,,,,,,,,,,,,,,,,,,,,,,,,4.95695303E-7,--,--,--,--,--,--
1478,,,,,,,,,,,,,,,,,,,,,,,,4.93108701E-7,--,--,--,--,--,--
1479,,,,,,,,,,,,,,,,,,,,,,,,4.95642325E-7,--,--,--,--,--,--
1480,,,,,,,,,,,,,,,,,,,,,,,,4.96962969E-7,--,--,--,--,--,--
1481,,,,,,,,,,,,,,,,,,,,,,,,4.91173523E-7,--,--,--,--,--,--
1482,,,,,,,,,,,,,,,,,,,,,,,,4.88588569E-7,--,--,--,--,--,--
1483,,,,,,,,,,,,,,,,,,,,,,,,4.88474257E-7,--,--,--,--,--,--
1484,,,,,,,,,,,,,,,,,,,,,,,,4.79930975E-7,--,--,--,--,--,--
1485,,,,,,,,,,,,,,,,,,,,,,,,4.86213025E-7,--,--,--,--,--,--
1486,,,,,,,,,,,,,,,,,,,,,,,,4.88785133E-7,--,--,--,--,--,--
1487,,,,,,,,,,,,,,,,,,,,,,,,4.81087341E-7,--,--,--,--,--,--
1488,,,,,,,,,,,,,,,,,,,,,,,,4.79002836E-7,--,--,--,--,--,--
1489,,,,,,,,,,,,,,,,,,,,,,,,4.82738244E-7,--,--,--,--,--,--
1490,,,,,,,,,,,,,,,,,,,,,,,,4.78950824E-7,--,--,--,--,--,--
1491,,,,,,,,,,,,,,,,,,,,,,,,4.77666106E-7,--,--,--,--,--,--
1492,,,,,,,,,,,,,,,,,,,,,,,,4.79987023E-7,--,--,--,--,--,--
1493,,,,,,,,,,,,,,,,,,,,,,,,4.8120279E-7,--,--,--,--,--,--
1494,,,,,,,,,,,,,,,,,,,,,,,,4.79708035E-7,--,--,--,--,--,--
1495,,,,,,,,,,,,,,,,,,,,,,,,4.78307413E-7,--,--,--,--,--,--
1496,,,,,,,,,,,,,,,,,,,,,,,,4.78327252E-7,--,--,--,--,--,--
1497,,,,,,,,,,,,,,,,,,,,,,,,4.76890875E-7,--,--,--,--,--,--
1498,,,,,,,,,,,,,,,,,,,,,,,,4.75115286E-7,--,--,--,--,--,--
1499,,,,,,,,,,,,,,,,,,,,,,,,4.82486712E-7,--,--,--,--,--,--
1500,,,,,,,,,,,,,,,,,,,,,,,,4.83449014E-7,--,--,--,--,--,--
1501,,,,,,,,,,,,,,,,,,,,,,,,,4.94042467E-7,--,--,--,--,--
1502,,,,,,,,,,,,,,,,,,,,,,,,,4.97025951E-7,--,--,--,--,--
1503,,,,,,,,,,,,,,,,,,,,,,,,,4.98983184E-7,--,--,--,--,--
1504,,,,,,,,,,,,,,,,,,,,,,,,,4.97473877E-7,--,--,--,--,--
1505,,,,,,,,,,,,,,,,,,,,,,,,,4.9116926E-7,--,--,--,--,--
1506,,,,,,,,,,,,,,,,,,,,,,,,,4.87824877E-7,--,--,--,--,--
1507,,,,,,,,,,,,,,,,,,,,,,,,,4.91560513E-7,--,--,--,--,--
1508,,,,,,,,,,,,,,,,,,,,,,,,,4.90616401E-7,--,--,--,--,--
1509,,,,,,,,,,,,,,,,,,,,,,,,,4.89980266E-7,--,--,--,--,--
1510,,,,,,,,,,,,,,,,,,,,,,,,,4.89835031E-7,--,--,--,--,--
1511,,,,,,,,,,,,,,,,,,,,,,,,,4.92390029E-7,--,--,--,--,--
1512,,,,,,,,,,,,,,,,,,,,,,,,,5.03626666E-7,--,--,--,--,--
1513,,,,,,,,,,,,,,,,,,,,,,,,,4.88632111E-7,--,--,--,--,--
1514,,,,,,,,,,,,,,,,,,,,,,,,,4.76701132E-7,--,--,--,--,--
1515,,,,,,,,,,,,,,,,,,,,,,,,,4.84902102E-7,--,--,--,--,--
1516,,,,,,,,,,,,,,,,,,,,,,,,,4.87321188E-7,--,--,--,--,--
1517,,,,,,,,,,,,,,,,,,,,,,,,,4.92996264E-7,--,--,--,--,--
1518,,,,,,,,,,,,,,,,,,,,,,,,,4.81771337E-7,--,--,--,--,--
1519,,,,,,,,,,,,,,,,,,,,,,,,,4.76860805E-7,--,--,--,--,--
1520,,,,,,,,,,,,,,,,,,,,,,,,,4.74510898E-7,--,--,--,--,--
1521,,,,,,,,,,,,,,,,,,,,,,,,,4.72544826E-7,--,--,--,--,--
1522,,,,,,,,,,,,,,,,,,,,,,,,,4.72815799E-7,--,--,--,--,--
1523,,,,,,,,,,,,,,,,,,,,,,,,,4.72737867E-7,--,--,--,--,--
1524,,,,,,,,,,,,,,,,,,,,,,,,,4.70502897E-7,--,--,--,--,--
1525,,,,,,,,,,,,,,,,,,,,,,,,,4.71303622E-7,--,--,--,--,--
1526,,,,,,,,,,,,,,,,,,,,,,,,,4.63634166E-7,--,--,--,--,--
1527,,,,,,,,,,,,,,,,,,,,,,,,,4.60731485E-7,--,--,--,--,--
1528,,,,,,,,,,,,,,,,,,,,,,,,,4.53794627E-7,--,--,--,--,--
1529,,,,,,,,,,,,,,,,,,,,,,,,,4.54419904E-7,--,--,--,--,--
1530,,,,,,,,,,,,,,,,,,,,,,,,,4.52397273E-7,--,--,--,--,--
1531,,,,,,,,,,,,,,,,,,,,,,,,,4.48181169E-7,--,--,--,--,--
1532,,,,,,,,,,,,,,,,,,,,,,,,,4.53066605E-7,--,--,--,--,--
1533,,,,,,,,,,,,,,,,,,,,,,,,,4.57801917E-7,--,--,--,--,--
1534,,,,,,,,,,,,,,,,,,,,,,,,,4.57614618E-7,--,--,--,--,--
1535,,,,,,,,,,,,,,,,,,,,,,,,,4.57802628E-7,--,--,--,--,--
1536,,,,,,,,,,,,,,,,,,,,,,,,,4.59185628E-7,--,--,--,--,--
1537,,,,,,,,,,,,,,,,,,,,,,,,,4.57256192E-7,--,--,--,--,--
1538,,,,,,,,,,,,,,,,,,,,,,,,,4.53912321E-7,--,--,--,--,--
1539,,,,,,,,,,,,,,,,,,,,,,,,,4.54448724E-7,--,--,--,--,--
1540,,,,,,,,,,,,,,,,,,,,,,,,,4.5403749E-7,--,--,--,--,--
1541,,,,,,,,,,,,,,,,,,,,,,,,,4.51798968E-7,--,--,--,--,--
1542,,,,,,,,,,,,,,,,,,,,,,,,,4.49281032E-7,--,--,--,--,--
1543,,,,,,,,,,,,,,,,,,,,,,,,,4.46245735E-7,--,--,--,--,--
1544,,,,,,,,,,,,,,,,,,,,,,,,,4.49988335E-7,--,--,--,--,--
1545,,,,,,,,,,,,,,,,,,,,,,,,,4.45471471E-7,--,--,--,--,--
1546,,,,,,,,,,,,,,,,,,,,,,,,,4.45077433E-7,--,--,--,--,--
1547,,,,,,,,,,,,,,,,,,,,,,,,,4.41142447E-7,--,--,--,--,--
1548,,,,,,,,,,,,,,,,,,,,,,,,,4.49037685E-7,--,--,--,--,--
1549,,,,,,,,,,,,,,,,,,,,,,,,,4.47258003E-7,--,--,--,--,--
1550,,,,,,,,,,,,,,,,,,,,,,,,,4.41480836E-7,--,--,--,--,--
1551,,,,,,,,,,,,,,,,,,,,,,,,,,4.50733864E-7,--,--,--,--
1552,,,,,,,,,,,,,,,,,,,,,,,,,,4.5005649E-7,--,--,--,--
1553,,,,,,,,,,,,,,,,,,,,,,,,,,4.47283384E-7,--,--,--,--
1554,,,,,,,,,,,,,,,,,,,,,,,,,,4.40982689E-7,--,--,--,--
1555,,,,,,,,,,,,,,,,,,,,,,,,,,4.40178241E-7,--,--,--,--
1556,,,,,,,,,,,,,,,,,,,,,,,,,,4.37973767E-7,--,--,--,--
1557,,,,,,,,,,,,,,,,,,,,,,,,,,4.37533657E-7,--,--,--,--
1558,,,,,,,,,,,,,,,,,,,,,,,,,,4.36077642E-7,--,--,--,--
1559,,,,,,,,,,,,,,,,,,,,,,,,,,4.26913658E-7,--,--,--,--
1560,,,,,,,,,,,,,,,,,,,,,,,,,,4.34809834E-7,--,--,--,--
1561,,,,,,,,,,,,,,,,,,,,,,,,,,4.29060464E-7,--,--,--,--
1562,,,,,,,,,,,,,,,,,,,,,,,,,,4.23759587E-7,--,--,--,--
1563,,,,,,,,,,,,,,,,,,,,,,,,,,4.26120209E-7,--,--,--,--
1564,,,,,,,,,,,,,,,,,,,,,,,,,,4.25738477E-7,--,--,--,--
1565,,,,,,,,,,,,,,,,,,,,,,,,,,4.25747828E-7,--,--,--,--
1566,,,,,,,,,,,,,,,,,,,,,,,,,,4.24097323E-7,--,--,--,--
1567,,,,,,,,,,,,,,,,,,,,,,,,,,4.6558452E-7,--,--,--,--
1568,,,,,,,,,,,,,,,,,,,,,,,,,,4.2446797E-7,--,--,--,--
1569,,,,,,,,,,,,,,,,,,,,,,,,,,4.2526699E-7,--,--,--,--
1570,,,,,,,,,,,,,,,,,,,,,,,,,,4.21496281E-7,--,--,--,--
1571,,,,,,,,,,,,,,,,,,,,,,,,,,4.24766455E-7,--,--,--,--
1572,,,,,,,,,,,,,,,,,,,,,,,,,,4.21745796E-7,--,--,--,--
1573,,,,,,,,,,,,,,,,,,,,,,,,,,4.15153096E-7,--,--,--,--
1574,,,,,,,,,,,,,,,,,,,,,,,,,,4.10810031E-7,--,--,--,--
1575,,,,,,,,,,,,,,,,,,,,,,,,,,4.19284277E-7,--,--,--,--
1576,,,,,,,,,,,,,,,,,,,,,,,,,,4.12468751E-7,--,--,--,--
1577,,,,,,,,,,,,,,,,,,,,,,,,,,4.14925552E-7,--,--,--,--
1578,,,,,,,,,,,,,,,,,,,,,,,,,,4.0461282E-7,--,--,--,--
1579,,,,,,,,,,,,,,,,,,,,,,,,,,4.11774181E-7,--,--,--,--
1580,,,,,,,,,,,,,,,,,,,,,,,,,,4.04828199E-7,--,--,--,--
1581,,,,,,,,,,,,,,,,,,,,,,,,,,4.0366487E-7,--,--,--,--
1582,,,,,,,,,,,,,,,,,,,,,,,,,,4.01559475E-7,--,--,--,--
1583,,,,,,,,,,,,,,,,,,,,,,,,,,3.99953535E-7,--,--,--,--
1584,,,,,,,,,,,,,,,,,,,,,,,,,,3.99528147E-7,--,--,--,--
1585,,,,,,,,,,,,,,,,,,,,,,,,,,4.00924449E-7,--,--,--,--
1586,,,,,,,,,,,,,,,,,,,,,,,,,,4.05564663E-7,--,--,--,--
1587,,,,,,,,,,,,,,,,,,,,,,,,,,3.99160683E-7,--,--,--,--
1588,,,,,,,,,,,,,,,,,,,,,,,,,,4.0179458E-7,--,--,--,--
1589,,,,,,,,,,,,,,,,,,,,,,,,,,4.06958804E-7,--,--,--,--
1590,,,,,,,,,,,,,,,,,,,,,,,,,,4.01468213E-7,--,--,--,--
1591,,,,,,,,,,,,,,,,,,,,,,,,,,4.02896205E-7,--,--,--,--
1592,,,,,,,,,,,,,,,,,,,,,,,,,,4.05867723E-7,--,--,--,--
1593,,,,,,,,,,,,,,,,,,,,,,,,,,3.99860113E-7,--,--,--,--
1594,,,,,,,,,,,,,,,,,,,,,,,,,,4.03564002E-7,--,--,--,--
1595,,,,,,,,,,,,,,,,,,,,,,,,,,4.05356587E-7,--,--,--,--
1596,,,,,,,,,,,,,,,,,,,,,,,,,,4.10521039E-7,--,--,--,--
1597,,,,,,,,,,,,,,,,,,,,,,,,,,4.03665297E-7,--,--,--,--
1598,,,,,,,,,,,,,,,,,,,,,,,,,,4.00171103E-7,--,--,--,--
1599,,,,,,,,,,,,,,,,,,,,,,,,,,4.02965355E-7,--,--,--,--
1600,,,,,,,,,,,,,,,,,,,,,,,,,,3.97863062E-7,--,--,--,--
1601,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15076329E-7,--,--,--
1602,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04728155E-7,--,--,--
1603,,,,,,,,,,,,,,,,,,,,,,,,,,,4.045597E-7,--,--,--
1604,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06189486E-7,--,--,--
1605,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01028956E-7,--,--,--
1606,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97376823E-7,--,--,--
1607,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92039055E-7,--,--,--
1608,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87657707E-7,--,--,--
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93401962E-7,--,--,--
1610,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9682962E-7,--,--,--
1611,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91887056E-7,--,--,--
1612,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90901704E-7,--,--,--
1613,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95333757E-7,--,--,--
1614,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93327952E-7,--,--,--
1615,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10564326E-7,--,--,--
1616,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96358928E-7,--,--,--
1617,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95662653E-7,--,--,--
1618,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13916865E-7,--,--,--
1619,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88536563E-7,--,--,--
1620,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30054058E-7,--,--,--
1621,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01640307E-7,--,--,--
1622,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0557461E-7,--,--,--
1623,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0445272E-7,--,--,--
1624,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9213586E-7,--,--,--
1625,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92387648E-7,--,--,--
1626,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90055703E-7,--,--,--
1627,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90031232E-7,--,--,--
1628,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96431631E-7,--,--,--
1629,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89883269E-7,--,--,--
1630,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85752799E-7,--,--,--
1631,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09654263E-7,--,--,--
1632,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98840257E-7,--,--,--
1633,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95280665E-7,--,--,--
1634,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97926101E-7,--,--,--
1635,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93345431E-7,--,--,--
1636,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92115567E-7,--,--,--
1637,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94823331E-7,--,--,--
1638,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90578947E-7,--,--,--
1639,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98123774E-7,--,--,--
1640,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9155745E-7,--,--,--
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92319947E-7,--,--,--
1642,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92011515E-7,--,--,--
1643,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89723709E-7,--,--,--
1644,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85114561E-7,--,--,--
1645,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79582076E-7,--,--,--
1646,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85247489E-7,--,--,--
1647,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83703991E-7,--,--,--
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82794099E-7,--,--,--
1649,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7611801E-7,--,--,--
1650,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76477715E-7,--,--,--
1651,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81436109E-7,--,--,--
1652,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86712031E-7,--,--,--
1653,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87859899E-7,--,--,--
1654,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81332342E-7,--,--,--
1655,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86360171E-7,--,--,--
1656,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82111267E-7,--,--,--
1657,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77149092E-7,--,--,--
1658,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75610142E-7,--,--,--
1659,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74362486E-7,--,--,--
1660,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85654403E-7,--,--,--
1661,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82224243E-7,--,--,--
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82205542E-7,--,--,--
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77504591E-7,--,--,--
1664,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82492061E-7,--,--,--
1665,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85633541E-7,--,--,--
1666,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83759016E-7,--,--,--
1667,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89592827E-7,--,--,--
1668,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81260634E-7,--,--,--
1669,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77551657E-7,--,--,--
1670,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78906634E-7,--,--,--
1671,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93371749E-7,--,--,--
1672,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81484995E-7,--,--,--
1673,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88605315E-7,--,--,--
1674,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79345238E-7,--,--,--
1675,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79983391E-7,--,--,--
1676,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82516731E-7,--,--,--
1677,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75855308E-7,--,--,--
1678,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82886981E-7,--,--,--
1679,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83075104E-7,--,--,--
1680,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75337493E-7,--,--,--
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70308186E-7,--,--,--
1682,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69583773E-7,--,--,--
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67931818E-7,--,--,--
1684,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67315039E-7,--,--,--
1685,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70152236E-7,--,--,--
1686,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6963786E-7,--,--,--
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70024537E-7,--,--,--
1688,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70234744E-7,--,--,--
1689,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7235867E-7,--,--,--
1690,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71831646E-7,--,--,--
1691,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68093481E-7,--,--,--
1692,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66885985E-7,--,--,--
1693,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65056849E-7,--,--,--
1694,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69698796E-7,--,--,--
1695,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70763757E-7,--,--,--
1696,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65021293E-7,--,--,--
1697,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71694341E-7,--,--,--
1698,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69215712E-7,--,--,--
1699,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70003903E-7,--,--,--
1700,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71433657E-7,--,--,--
1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.807545E-7,--,--
1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68949202E-7,--,--
1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77005904E-7,--,--
1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66031912E-7,--,--
1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64997987E-7,--,--
1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54400527E-7,--,--
1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67730451E-7,--,--
1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69316666E-7,--,--
1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79102715E-7,--,--
1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70698814E-7,--,--
1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62538117E-7,--,--
1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66076307E-7,--,--
1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67025933E-7,--,--
